Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
HW379659,07/24/2013 04:00:00 PM,035XX S WABASH AVE,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0213,002,3,35,06,1177303,1881671,2013,02/10/2018 03:50:01 PM,41.830638936,-87.624967952,POINT (-87.624967952 41.830638936)
HW375975,07/23/2013 11:00:00 AM,0000X E 35TH ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0213,002,3,35,11,1176971,1881809,2013,02/10/2018 03:50:01 PM,41.831025125,-87.626181895,POINT (-87.626181895 41.831025125)
HW373743,07/22/2013 11:54:00 AM,001XX E 35TH ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0211,002,3,35,06,1177915,1881826,2013,02/10/2018 03:50:01 PM,41.831050399,-87.622717815,POINT (-87.622717815 41.831050399)
HW376747,07/21/2013 05:00:00 PM,035XX S MICHIGAN AVE,THEFT,FROM BUILDING,POLICE FACILITY/VEH PARKING LOT,false,false,0213,002,3,35,06,1177772,1881665,2013,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HW370120,07/19/2013 07:32:00 PM,035XX S STATE ST,THEFT,OVER $500,SMALL RETAIL STORE,false,false,0213,002,3,35,06,1176847,1881672,2013,02/10/2018 03:50:01 PM,41.830651986,-87.62664099,POINT (-87.62664099 41.830651986)
HW370245,07/19/2013 04:30:00 PM,0000X E 35TH ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,false,false,0211,002,3,35,10,1177046,1881845,2013,02/10/2018 03:50:01 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
HW369879,07/19/2013 04:30:00 PM,035XX S STATE ST,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,0213,002,3,35,11,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW367665,07/17/2013 08:00:00 PM,030XX S MICHIGAN AVE,THEFT,OVER $500,STREET,false,false,0133,001,2,35,06,1177743,1884654,2013,02/10/2018 03:50:01 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HW367083,07/17/2013 06:45:00 PM,001XX E 31ST ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,true,false,0211,002,3,35,11,1177824,1884485,2013,02/10/2018 03:50:01 PM,41.838348963,-87.622971017,POINT (-87.622971017 41.838348963)
HW366873,07/17/2013 02:57:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),true,false,0211,002,3,35,06,1177741,1882990,2013,02/10/2018 03:50:01 PM,41.834248453,-87.623320927,POINT (-87.623320927 41.834248453)
HW368599,07/16/2013 07:00:00 PM,001XX E 31ST ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,0211,002,3,35,10,1177807,1884485,2013,02/10/2018 03:50:01 PM,41.838349348,-87.623033397,POINT (-87.623033397 41.838349348)
HW368904,07/16/2013 01:00:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1177741,1882990,2013,02/10/2018 03:50:01 PM,41.834248453,-87.623320927,POINT (-87.623320927 41.834248453)
HW364973,07/16/2013 12:10:00 PM,035XX S STATE ST,PUBLIC PEACE VIOLATION,BOMB THREAT,STREET,false,false,0213,002,3,35,26,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW362662,07/14/2013 01:55:00 PM,031XX S MICHIGAN AVE,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,0211,002,3,35,10,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW365547,07/12/2013 09:00:00 AM,035XX S STATE ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0213,002,3,35,11,1176847,1881672,2013,02/10/2018 03:50:01 PM,41.830651986,-87.62664099,POINT (-87.62664099 41.830651986)
HW354959,07/09/2013 01:00:00 PM,030XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0133,001,2,35,07,1177682,1884815,2013,02/10/2018 03:50:01 PM,41.839257729,-87.623482071,POINT (-87.623482071 41.839257729)
HW348482,07/05/2013 12:40:00 AM,035XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0213,002,3,35,08B,1176889,1881674,2013,02/10/2018 03:50:01 PM,41.830656526,-87.626486831,POINT (-87.626486831 41.830656526)
HW347943,07/04/2013 04:05:00 PM,035XX S STATE ST,BATTERY,SIMPLE,SIDEWALK,false,false,0213,002,3,35,08B,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW347718,07/04/2013 12:00:00 PM,031XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,false,false,0211,002,3,35,11,1177703,1884170,2013,02/10/2018 03:50:01 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
HW346197,07/02/2013 07:30:00 AM,035XX S STATE ST,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0213,002,3,35,06,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW368184,07/01/2013 11:40:00 AM,032XX S DEARBORN ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,PARKING LOT/GARAGE(NON.RESID.),false,false,0211,002,3,35,10,1176495,1883497,2013,02/10/2018 03:50:01 PM,41.835667871,-87.627877492,POINT (-87.627877492 41.835667871)
HW341976,06/30/2013 12:35:00 PM,032XX S FEDERAL ST,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,true,false,0211,002,3,35,26,1176209,1883394,2013,02/10/2018 03:50:01 PM,41.835391672,-87.628930011,POINT (-87.628930011 41.835391672)
HW341784,06/30/2013 09:30:00 AM,030XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0133,001,2,35,08B,1177749,1884891,2013,02/10/2018 03:50:01 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HW341504,06/30/2013 01:40:00 AM,034XX S STATE ST,ROBBERY,STRONGARM - NO WEAPON,CTA GARAGE / OTHER PROPERTY,false,false,0211,002,3,35,03,1176897,1882209,2013,02/10/2018 03:50:01 PM,41.832124428,-87.626441326,POINT (-87.626441326 41.832124428)
HW340228,06/29/2013 04:05:00 AM,029XX S DEARBORN ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,true,false,0133,001,3,35,15,1176459,1885004,2013,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HW339064,06/28/2013 12:00:00 PM,035XX S STATE ST,THEFT,PURSE-SNATCHING,CTA TRAIN,false,false,0213,002,3,35,06,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW339702,06/28/2013 10:00:00 AM,029XX S STATE ST,THEFT,$500 AND UNDER,CHA PARKING LOT/GROUNDS,false,false,0133,001,3,35,06,1176763,1885284,2013,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HW338475,06/27/2013 11:00:00 PM,033XX S STATE ST,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0211,002,3,35,03,1176824,1882968,2013,02/10/2018 03:50:01 PM,41.834208833,-87.626686261,POINT (-87.626686261 41.834208833)
HW338486,06/27/2013 07:00:00 PM,030XX S MICHIGAN AVE,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0133,001,2,35,06,1177749,1884891,2013,02/10/2018 03:50:01 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HW337664,06/27/2013 01:35:00 PM,032XX S FEDERAL ST,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",true,false,0211,002,3,35,08B,1176209,1883394,2013,02/10/2018 03:50:01 PM,41.835391672,-87.628930011,POINT (-87.628930011 41.835391672)
HW334654,06/25/2013 01:50:00 PM,001XX E 35TH ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0211,002,3,35,18,1177920,1881826,2013,02/10/2018 03:50:01 PM,41.831050285,-87.622699469,POINT (-87.622699469 41.831050285)
HW334620,06/25/2013 01:00:00 PM,029XX S FEDERAL ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,3,35,14,1176166,1885210,2013,02/10/2018 03:50:01 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HW335826,06/25/2013 12:00:00 PM,0000X W 35TH ST,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,true,0211,002,3,35,26,1176725,1881799,2013,09/07/2021 03:41:02 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HW334427,06/25/2013 06:00:00 AM,029XX S DEARBORN ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,3,35,14,1176459,1885004,2013,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HW333722,06/24/2013 06:00:00 PM,031XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0211,002,3,35,14,1177703,1884170,2013,02/10/2018 03:50:01 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
HW333456,06/24/2013 05:19:00 PM,0000X W 35TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,true,true,0211,002,3,35,08B,1176725,1881799,2013,02/10/2018 03:50:01 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HW334350,06/24/2013 01:00:00 PM,034XX S STATE ST,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,0211,002,3,35,06,1176835,1882220,2013,02/10/2018 03:50:01 PM,41.832156013,-87.626668478,POINT (-87.626668478 41.832156013)
HW330359,06/21/2013 08:00:00 PM,034XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1177758,1882222,2013,02/10/2018 03:50:01 PM,41.832140616,-87.623281843,POINT (-87.623281843 41.832140616)
HW358964,06/21/2013 12:00:00 PM,029XX S DEARBORN ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0133,001,3,35,26,1176459,1885004,2013,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HW328104,06/20/2013 06:00:00 PM,032XX S WABASH AVE,THEFT,OVER $500,COLLEGE/UNIVERSITY GROUNDS,false,false,0211,002,3,35,06,1177258,1883555,2013,02/10/2018 03:50:01 PM,41.835809798,-87.625076064,POINT (-87.625076064 41.835809798)
HW327194,06/20/2013 10:40:00 AM,032XX S STATE ST,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",true,false,0211,002,3,35,26,1176864,1883625,2013,02/10/2018 03:50:01 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
HW328785,06/20/2013 10:00:00 AM,001XX W 33RD ST,THEFT,OVER $500,STREET,false,false,0915,009,11,34,06,1175704,1883105,2013,02/10/2018 03:50:01 PM,41.834609981,-87.630791672,POINT (-87.630791672 41.834609981)
HW326588,06/19/2013 08:10:00 PM,0000X E 35TH ST,ASSAULT,SIMPLE,CTA TRAIN,true,false,0213,002,3,35,08A,1177040,1881808,2013,02/10/2018 03:50:01 PM,41.831020822,-87.625928762,POINT (-87.625928762 41.831020822)
HW323997,06/18/2013 09:24:00 AM,0000X W 31ST ST,ROBBERY,STRONGARM - NO WEAPON,COLLEGE/UNIVERSITY GROUNDS,false,false,0211,002,3,35,03,1176648,1884455,2013,02/10/2018 03:50:01 PM,41.838293248,-87.627287195,POINT (-87.627287195 41.838293248)
HW326177,06/18/2013 03:15:00 AM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,GAS STATION,true,false,0211,002,3,35,06,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW323910,06/17/2013 09:00:00 PM,031XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0211,002,3,35,14,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW323559,06/17/2013 09:00:00 AM,030XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0133,001,2,35,06,1177741,1884624,2013,02/10/2018 03:50:01 PM,41.838732272,-87.623271364,POINT (-87.623271364 41.838732272)
HW334794,06/15/2013 08:00:00 AM,033XX S MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0211,002,3,35,11,1177743,1882888,2013,02/10/2018 03:50:01 PM,41.833968511,-87.623316682,POINT (-87.623316682 41.833968511)
HW318883,06/14/2013 04:30:00 PM,0000X E 30TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,2,35,14,1176932,1884917,2013,02/10/2018 03:50:01 PM,41.8395546,-87.626231115,POINT (-87.626231115 41.8395546)
HW318918,06/13/2013 10:40:00 PM,033XX S STATE ST,ROBBERY,AGGRAVATED,STREET,false,false,0211,002,3,35,03,1176827,1882845,2013,02/10/2018 03:50:01 PM,41.833871243,-87.626678966,POINT (-87.626678966 41.833871243)
HW317511,06/13/2013 09:35:00 PM,030XX S WABASH AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,2,35,14,1177222,1884824,2013,02/10/2018 03:50:01 PM,41.839292845,-87.625169769,POINT (-87.625169769 41.839292845)
HW316031,06/12/2013 08:25:00 PM,029XX S FEDERAL ST,BATTERY,SIMPLE,CHA APARTMENT,false,false,0133,001,3,35,08B,1176166,1885210,2013,02/10/2018 03:50:01 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HW316760,06/12/2013 05:40:00 PM,031XX S MICHIGAN AVE,THEFT,OVER $500,STREET,false,false,0211,002,3,35,06,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW314096,06/11/2013 02:35:00 PM,031XX S MICHIGAN AVE,THEFT,PURSE-SNATCHING,STREET,false,false,0211,002,3,35,06,1177700,1884275,2013,02/10/2018 03:50:01 PM,41.83777552,-87.623432397,POINT (-87.623432397 41.83777552)
HW313211,06/10/2013 07:43:00 PM,001XX E 31ST ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,true,false,0211,002,3,35,10,1177824,1884485,2013,02/10/2018 03:50:01 PM,41.838348963,-87.622971017,POINT (-87.622971017 41.838348963)
HW390001,06/10/2013 06:00:00 PM,035XX S STATE ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,0213,002,3,35,11,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW312765,06/10/2013 04:15:00 PM,0000X E 35TH ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,0211,002,3,35,18,1177046,1881845,2013,02/10/2018 03:50:01 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
HW312095,06/07/2013 04:00:00 PM,0000X W 35TH ST,BATTERY,SIMPLE,STREET,false,false,0213,002,3,35,08B,1176687,1881798,2013,02/10/2018 03:50:01 PM,41.831001351,-87.627224232,POINT (-87.627224232 41.831001351)
HW344790,06/07/2013 08:00:00 AM,035XX S STATE ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0213,002,3,35,07,1176847,1881684,2013,02/10/2018 03:50:01 PM,41.830684915,-87.626640628,POINT (-87.626640628 41.830684915)
HW313876,06/06/2013 08:00:00 AM,035XX S MICHIGAN AVE,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,false,false,0213,002,3,35,06,1177772,1881665,2013,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HW347894,06/06/2013 12:01:00 AM,035XX S MICHIGAN AVE,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,POLICE FACILITY/VEH PARKING LOT,false,false,0213,002,3,35,24,1177772,1881665,2013,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HW306256,06/05/2013 08:00:00 PM,030XX S MICHIGAN AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,true,false,0133,001,2,35,02,1177743,1884654,2013,02/10/2018 03:50:01 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HW306012,06/05/2013 06:15:00 PM,0000X W 33RD ST,THEFT,FROM COIN-OP MACHINE/DEVICE,COLLEGE/UNIVERSITY GROUNDS,true,false,0211,002,3,35,06,1176697,1883135,2013,02/10/2018 03:50:01 PM,41.83466996,-87.627147214,POINT (-87.627147214 41.83466996)
HW305735,06/05/2013 11:00:00 AM,0000X W 35TH ST,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",false,false,0211,002,3,35,06,1176725,1881799,2013,02/10/2018 03:50:01 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HW304988,06/05/2013 05:00:00 AM,0000X E 35TH ST,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0213,002,3,35,05,1177063,1881807,2013,02/10/2018 03:50:01 PM,41.831017558,-87.625844404,POINT (-87.625844404 41.831017558)
HW306319,06/04/2013 11:15:00 PM,035XX S STATE ST,ASSAULT,SIMPLE,CTA PLATFORM,false,false,0213,002,3,35,08A,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW305233,06/04/2013 12:15:00 PM,034XX S STATE ST,ASSAULT,SIMPLE,OTHER,false,false,0211,002,3,35,08A,1176835,1882220,2013,02/10/2018 03:50:01 PM,41.832156013,-87.626668478,POINT (-87.626668478 41.832156013)
HW303677,06/03/2013 05:30:00 PM,0000X E 31ST ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,0211,002,3,35,10,1177580,1884480,2013,02/10/2018 03:50:01 PM,41.838340776,-87.623866514,POINT (-87.623866514 41.838340776)
HW303749,06/03/2013 04:30:00 PM,0000X W 35TH ST,BATTERY,SIMPLE,STREET,false,false,0213,002,3,35,08B,1176450,1881792,2013,02/10/2018 03:50:01 PM,41.830990229,-87.628093973,POINT (-87.628093973 41.830990229)
HW305179,06/03/2013 02:00:00 PM,0000X E 31ST ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,false,false,0211,002,3,35,10,1177580,1884480,2013,02/10/2018 03:50:01 PM,41.838340776,-87.623866514,POINT (-87.623866514 41.838340776)
HW302238,06/03/2013 07:00:00 AM,035XX S STATE ST,THEFT,$500 AND UNDER,CTA BUS,false,false,0213,002,3,35,06,1176889,1881674,2013,02/10/2018 03:50:01 PM,41.830656526,-87.626486831,POINT (-87.626486831 41.830656526)
HW301866,06/02/2013 10:30:00 PM,031XX S LA SALLE ST,THEFT,$500 AND UNDER,STREET,false,false,0211,002,11,34,06,1175903,1884375,2013,02/10/2018 03:50:01 PM,41.838090494,-87.630023338,POINT (-87.630023338 41.838090494)
HW303750,06/02/2013 12:33:00 PM,031XX S MICHIGAN AVE,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,false,false,0211,002,3,35,10,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW305372,06/02/2013 12:30:00 PM,031XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0211,002,3,35,26,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW300457,06/01/2013 08:40:00 PM,0000X E 35TH ST,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0211,002,3,35,06,1177009,1881847,2013,02/10/2018 03:50:01 PM,41.831128542,-87.626041324,POINT (-87.626041324 41.831128542)
HW321405,06/01/2013 04:30:00 PM,001XX E 35TH ST,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESTAURANT,false,true,0211,002,3,35,26,1177870,1881825,2013,02/10/2018 03:50:01 PM,41.831048676,-87.622882951,POINT (-87.622882951 41.831048676)
HW296855,05/30/2013 11:30:00 AM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,GAS STATION,true,false,0211,002,3,35,06,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW296853,05/29/2013 04:30:00 PM,029XX S STATE ST,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,true,false,0133,001,3,35,14,1176763,1885284,2013,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HW295586,05/29/2013 03:30:00 PM,0000X W 35TH ST,BATTERY,SIMPLE,SIDEWALK,true,false,0213,002,3,35,08B,1176409,1881790,2013,02/10/2018 03:50:01 PM,41.830985664,-87.628244464,POINT (-87.628244464 41.830985664)
HW294143,05/28/2013 02:00:00 PM,034XX S STATE ST,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0211,002,3,35,06,1176835,1882220,2013,02/10/2018 03:50:01 PM,41.832156013,-87.626668478,POINT (-87.626668478 41.832156013)
HW293744,05/28/2013 11:00:00 AM,031XX S MICHIGAN AVE,THEFT,RETAIL THEFT,GAS STATION,false,false,0211,002,3,35,06,1177699,1884310,2013,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HW293628,05/28/2013 09:00:00 AM,029XX S STATE ST,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,false,true,0133,001,3,35,26,1176763,1885284,2013,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HW313832,05/28/2013 09:00:00 AM,035XX S MICHIGAN AVE,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,false,false,0213,002,3,35,06,1177772,1881665,2013,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HW306625,05/27/2013 01:30:00 PM,0000X W 35TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0211,002,3,35,07,1176725,1881799,2013,02/10/2018 03:50:01 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HW291892,05/26/2013 05:38:00 PM,0000X E 35TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0211,002,3,35,08B,1177450,1881815,2013,02/10/2018 03:50:01 PM,41.831030756,-87.624424247,POINT (-87.624424247 41.831030756)
HW285375,05/21/2013 11:45:00 PM,030XX S STATE ST,BATTERY,SIMPLE,SIDEWALK,false,false,0133,001,3,35,08B,1176776,1884799,2013,02/10/2018 03:50:01 PM,41.839234322,-87.626807122,POINT (-87.626807122 41.839234322)
HW357307,05/21/2013 09:00:00 AM,035XX S MICHIGAN AVE,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,OTHER,true,false,0213,002,3,35,26,1177772,1881665,2013,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HW283885,05/20/2013 10:00:00 PM,0000X E 35TH ST,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0211,002,3,35,06,1177046,1881845,2013,02/10/2018 03:50:01 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
HW283073,05/20/2013 03:18:00 PM,035XX S STATE ST,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,true,false,0213,002,3,35,03,1176846,1881708,2013,02/10/2018 03:50:01 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HW282472,05/20/2013 08:45:00 AM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,2,35,14,1177749,1884891,2013,02/10/2018 03:50:01 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HW281267,05/18/2013 07:00:00 PM,030XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0133,001,2,35,06,1177743,1884654,2013,02/10/2018 03:50:01 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HW278316,05/17/2013 09:35:00 AM,0000X W 35TH ST,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0211,002,3,35,03,1176725,1881799,2013,02/10/2018 03:50:01 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HW278702,05/16/2013 03:55:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,true,false,0915,009,11,34,08B,1175649,1881770,2013,02/10/2018 03:50:01 PM,41.830947866,-87.631033528,POINT (-87.631033528 41.830947866)
HW275238,05/15/2013 10:28:00 AM,029XX S DEARBORN ST,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,true,true,0133,001,3,35,08A,1176459,1885004,2013,09/07/2021 03:41:02 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HW274885,05/15/2013 01:00:00 AM,0000X W 35TH ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0213,002,3,35,04B,1176687,1881798,2013,02/10/2018 03:50:01 PM,41.831001351,-87.627224232,POINT (-87.627224232 41.831001351)
HW277228,05/14/2013 10:00:00 PM,001XX E 32ND ST,THEFT,OVER $500,RESIDENCE,false,false,0211,002,3,35,06,1177886,1883799,2013,02/10/2018 03:50:01 PM,41.83646512,-87.622764335,POINT (-87.622764335 41.83646512)
HW275347,05/14/2013 10:00:00 AM,030XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0133,001,2,35,26,1177743,1884654,2013,02/10/2018 03:50:01 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HW272672,05/13/2013 04:25:00 PM,001XX W 35TH ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0915,009,11,34,11,1175739,1881773,2013,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
